x,y,u,v,movement_distance,safe_margin_checked,worst_diameter,worst_source_x,worst_source_y,worst_epsilon_deg,worst_bearing_deg,worst_crossing_angle_deg,worst_status,normal_scenarios,optical_scenarios,unique_q1_calls,stage
806.408537073296,-597.9285561376299,806.408537073296,-597.9285561376299,1003.8990421897633,0.060110476697559534,134.08092059319492,1499.771542734587,-26.178609655925268,-1.0,38.50913013203218,40.50913013203218,VALID_POLYGON,1134,0,1134,refine_0.1m
806.7085370732959,-597.52855613763,806.7085370732959,-597.52855613763,1003.9019071537109,0.058768934645399895,134.08112335820462,1499.771542734587,-26.178609655925268,-1.0,38.50161904421429,40.50161904421427,VALID_POLYGON,1134,0,1134,refine_0.1m
806.7085370732959,597.52855613763,806.7085370732959,597.52855613763,1003.9019071537109,0.058768934645399895,134.08112335820545,1499.771542734587,26.178609655925268,1.0,321.4983809557857,40.50161904421427,VALID_POLYGON,1134,0,1134,refine_0.1m
804.508537073296,600.4285561376299,804.508537073296,600.4285561376299,1003.8667427748236,0.08282022156811308,134.0849343239774,1499.771542734587,26.178609655925268,1.0,321.4451205698713,40.55487943012869,VALID_POLYGON,1134,0,1134,refine_0.1m
804.508537073296,-600.4285561376299,804.508537073296,-600.4285561376299,1003.8667427748236,0.08282022156811308,134.08493432397802,1499.771542734587,-26.178609655925268,-1.0,38.55487943012869,40.55487943012869,VALID_POLYGON,1134,0,1134,refine_0.1m
804.808537073296,600.02855613763,804.808537073296,600.02855613763,1003.8680438815989,0.08304877821205991,134.0849510740267,1499.771542734587,26.178609655925268,1.0,321.4525815150561,40.54741848494389,VALID_POLYGON,1134,0,1134,refine_0.1m
804.808537073296,-600.02855613763,804.808537073296,-600.02855613763,1003.8680438815989,0.08304877821205991,134.0849510740273,1499.771542734587,-26.178609655925268,-1.0,38.54741848494389,40.54741848494389,VALID_POLYGON,1134,0,1134,refine_0.1m
805.108537073296,599.62855613763,805.108537073296,599.62855613763,1003.8695940230492,0.08302731411833975,134.08499780263884,1499.771542734587,26.178609655925268,1.0,321.4600505113648,40.53994948863521,VALID_POLYGON,1134,0,1134,refine_0.1m
805.108537073296,-599.62855613763,805.108537073296,-599.62855613763,1003.8695940230492,0.08302731411833975,134.08499780263946,1499.771542734587,-26.178609655925268,-1.0,38.53994948863522,40.53994948863521,VALID_POLYGON,1134,0,1134,refine_0.1m
806.008537073296,598.4285561376299,806.008537073296,598.4285561376299,1003.8757386429872,0.08146279851064264,134.08531850483968,1499.771542734587,26.178609655925268,1.0,321.4825059350143,40.51749406498576,VALID_POLYGON,1134,0,1134,refine_0.1m
806.008537073296,-598.4285561376299,806.008537073296,-598.4285561376299,1003.8757386429872,0.08146279851064264,134.0853185048405,1499.771542734587,-26.178609655925268,-1.0,38.517494064985755,40.51749406498576,VALID_POLYGON,1134,0,1134,refine_0.1m
806.308537073296,598.02855613763,806.308537073296,598.02855613763,1003.878284909748,0.08044125350318154,134.08548579363483,1499.771542734587,26.178609655925268,1.0,321.49000726393155,40.509992736068476,VALID_POLYGON,1134,0,1134,refine_0.1m
806.308537073296,-598.02855613763,806.308537073296,-598.02855613763,1003.878284909748,0.08044125350318154,134.08548579363523,1499.771542734587,-26.178609655925268,-1.0,38.509992736068476,40.509992736068476,VALID_POLYGON,1134,0,1134,refine_0.1m
806.608537073296,-597.62855613763,806.608537073296,-597.62855613763,1003.8810802035623,0.07916968971403548,134.08568338490485,1499.771542734587,-26.178609655925268,-1.0,38.50248329183765,40.50248329183765,VALID_POLYGON,1134,0,1134,refine_0.1m
806.608537073296,597.62855613763,806.608537073296,597.62855613763,1003.8810802035623,0.07916968971403548,134.08568338490568,1499.771542734587,26.178609655925268,1.0,321.4975167081624,40.50248329183765,VALID_POLYGON,1134,0,1134,refine_0.1m
804.408537073296,-600.52855613763,804.408537073296,-600.52855613763,1003.8464231410833,0.10271141483372048,134.0895311052188,1499.771542734587,-26.178609655925268,-1.0,38.55573196953045,40.55573196953044,VALID_POLYGON,1134,0,1134,refine_0.5m
804.408537073296,-600.52855613763,804.408537073296,-600.52855613763,1003.8464231410833,0.10271141483372048,134.0895311052188,1499.771542734587,-26.178609655925268,-1.0,38.55573196953045,40.55573196953044,VALID_POLYGON,1134,0,1134,refine_0.1m
804.408537073296,600.52855613763,804.408537073296,600.52855613763,1003.8464231410833,0.10271141483372048,134.08953110521944,1499.771542734587,26.178609655925268,1.0,321.4442680304696,40.55573196953044,VALID_POLYGON,1134,0,1134,refine_0.5m
804.408537073296,600.52855613763,804.408537073296,600.52855613763,1003.8464231410833,0.10271141483372048,134.08953110521944,1499.771542734587,26.178609655925268,1.0,321.4442680304696,40.55573196953044,VALID_POLYGON,1134,0,1134,refine_0.1m
804.7085370732959,-600.12855613763,804.7085370732959,-600.12855613763,1003.8476545425011,0.10300998323327804,134.0895427588246,1499.771542734587,-26.178609655925268,-1.0,38.54827264928103,40.548272649281024,VALID_POLYGON,1134,0,1134,refine_0.1m
804.7085370732959,600.12855613763,804.7085370732959,600.12855613763,1003.8476545425011,0.10300998323327804,134.08954275882522,1499.771542734587,26.178609655925268,1.0,321.45172735071895,40.548272649281024,VALID_POLYGON,1134,0,1134,refine_0.1m
805.008537073296,-599.72855613763,805.008537073296,-599.72855613763,1003.8491349838454,0.10305852592352949,134.08958437859653,1499.771542734587,-26.178609655925268,-1.0,38.54080528089004,40.54080528089004,VALID_POLYGON,1134,0,1134,refine_0.1m
